日期,廠名,導電度( μscm),氫離子濃度指標,水溫(℃)
20191123,竹圍子,4347,7.09,26.93
20191123,官田,4510,6.93,26.10
20191123,林園,8329,7.48,33.15
20191123,芳苑,2757,7.37,29.23
20191123,南崗,5447,6.64,27.63
20191123,屏南,7651,6.60,29.28
20191123,桃園幼獅,3939,7.18,23.05
20191123,雲林科技,1515,3.48,15.32
20191123,新北,865,7.09,24.59
20191123,新竹,3967,6.96,26.67
20191123,新營,6229,7.15,28.31
20191123,嘉太,5967,7.29,25.49
20191123,彰濱鹿港,4522,7.43,24.83
20191123,彰濱線西,6091,7.80,26.12
20191123,龍德,2356,7.92,23.67
20191123,龜山,2895,7.07,33.83
20191123,臨海,9106,6.64,32.52
20191123,觀音,3361,7.22,26.22
20191124,土城,5053,6.53,26.97
20191124,大甲幼獅,9868,7.11,24.68
20191124,大武崙,1740,6.65,22.23
20191124,大社,6685,6.59,31.94
20191124,大發,9099,7.19,33.08
20191124,大園,4356,7.02,25.34
20191124,中壢,3784,7.08,27.70
20191124,內埔,2654,7.34,28.39
20191124,斗六,3041,7.40,26.92
20191124,台中,1648,7.28,25.47
20191124,台南科技,6861,6.98,26.26
20191124,平鎮,2350,7.09,28.10
20191124,民雄,5552,6.96,31.65
20191124,永安,4580,7.18,28.51
20191124,永康,2394,7.39,29.23
20191124,全興,2065,7.15,28.74
20191124,安平,1376,7.65,27.22
20191124,竹圍子,4335,7.06,27.18
20191124,官田,4137,6.97,26.33
20191124,林園,8456,7.52,33.40
20191124,芳苑,2897,7.09,28.98
20191124,南崗,5458,6.64,27.88
20191124,屏南,7509,6.65,29.30
20191124,桃園幼獅,3852,6.96,23.39
20191124,雲林科技,1448,3.37,15.40
20191124,新北,884,6.95,24.37
20191124,新竹,2693,6.31,26.66
20191124,新營,5986,7.31,26.31
20191124,嘉太,6125,7.29,26.42
20191124,彰濱鹿港,4609,7.53,25.33
20191124,彰濱線西,6433,7.83,26.55
20191124,龍德,2045,7.96,24.59
20191124,龜山,2608,7.03,33.54
20191124,臨海,9559,6.58,32.78
20191124,觀音,3245,7.26,25.80
20191125,土城,5314,6.24,26.81
20191125,大甲幼獅,9727,7.46,23.71
20191125,大武崙,2064,6.82,22.41
20191125,大社,7044,6.62,32.10
20191125,大發,10615,7.87,33.48
20191125,大園,4541,7.07,24.18
20191125,中壢,3393,7.02,26.44
20191125,內埔,2615,7.35,26.98
20191125,斗六,3073,7.37,26.32
20191125,台中,1614,7.35,25.11
20191125,台南科技,7013,6.99,26.48
20191125,平鎮,2482,7.15,27.24
20191125,民雄,5707,6.83,31.56
20191125,永安,6241,7.11,28.64
20191125,永康,2200,7.40,28.91
20191125,全興,2220,7.56,27.62
20191125,安平,1366,7.71,27.26
20191125,竹圍子,4392,7.09,27.32
20191125,官田,3174,7.03,26.21
20191125,林園,8540,7.68,33.44
20191125,芳苑,2847,7.16,28.23
20191125,南崗,5327,6.60,27.83
20191125,屏南,7040,6.60,29.35
20191125,桃園幼獅,3303,7.06,22.58
20191125,雲林科技,1546,3.52,15.51
20191125,新北,866,6.82,23.65
20191125,新竹,4127,6.79,26.20
20191125,新營,5990,7.45,26.02
20191125,嘉太,5485,7.02,27.45
20191125,彰濱鹿港,4981,7.38,25.06
20191125,彰濱線西,6408,7.91,26.19
20191125,龍德,1956,8.03,23.60
20191125,龜山,2530,6.99,33.18
20191125,臨海,10134,6.55,32.86
20191125,觀音,3320,7.31,23.73
20191126,土城,4733,6.42,25.11
20191126,大甲幼獅,9590,7.47,21.71
20191126,大武崙,2153,6.94,22.13
20191126,大社,7266,6.64,31.95
20191126,大發,11358,8.18,33.39
20191126,大園,4551,7.05,23.42
20191126,中壢,3571,7.14,26.75
20191126,內埔,2426,7.40,26.00
20191126,斗六,2819,7.28,26.38
20191126,台中,1561,7.34,24.84
20191126,台南科技,7147,6.98,26.26
20191126,平鎮,2495,7.13,26.69
20191126,民雄,5346,6.84,30.84
20191126,永安,7201,7.00,28.87
20191126,永康,2450,7.32,28.77
20191126,全興,2191,7.32,27.17
20191126,安平,1341,7.66,27.31
20191126,竹圍子,4470,7.08,27.51
20191126,官田,3558,6.89,25.93
20191126,林園,8872,7.74,33.53
20191126,芳苑,2917,7.76,27.78
20191126,南崗,5349,6.53,27.47
20191126,屏南,6335,6.90,29.43
20191126,桃園幼獅,3126,7.14,21.23
20191126,雲林科技,1391,3.60,15.45
20191126,新北,884,6.90,23.27
20191126,新竹,3784,7.00,25.00
20191126,新營,5799,7.26,27.41
20191126,嘉太,6671,6.81,27.52
20191126,彰濱鹿港,5390,7.47,24.45
20191126,彰濱線西,6253,7.95,25.37
20191126,龍德,2034,7.98,21.30
20191126,龜山,2538,6.98,32.14
20191126,臨海,10710,6.60,33.08
20191126,觀音,3575,7.20,24.70
20191127,土城,4769,6.48,25.73
20191127,大甲幼獅,9526,7.34,22.57
20191127,大武崙,1788,6.94,21.85
20191127,大社,7362,6.72,30.39
20191127,大發,10841,7.92,33.18
20191127,大園,4520,7.06,24.67
20191127,中壢,3574,7.10,27.08
20191127,內埔,2391,7.28,27.10
20191127,斗六,2659,7.26,26.66
20191127,台中,1578,7.38,24.75
20191127,台南科技,7094,6.90,26.18
20191127,平鎮,2373,7.06,27.03
20191127,民雄,4940,7.23,29.53
20191127,永安,7318,6.89,28.54
20191127,永康,2547,7.44,29.21
20191127,全興,2116,7.03,27.98
20191127,安平,1334,7.62,27.25
20191127,竹圍子,4470,7.04,27.55
20191127,官田,4797,6.85,25.77
20191127,林園,9052,7.69,33.64
20191127,芳苑,2960,7.91,28.89
20191127,南崗,5381,6.54,27.33
20191127,屏南,5959,7.38,29.51
20191127,桃園幼獅,3400,7.12,21.40
20191127,雲林科技,1300,3.55,15.18
20191127,新北,863,6.97,23.39
20191127,新竹,2333,7.00,25.60
20191127,新營,5808,7.12,28.96
20191127,嘉太,8780,6.72,28.43
20191127,彰濱鹿港,5002,7.31,24.69
20191127,彰濱線西,6105,7.87,25.41
20191127,龍德,2282,7.64,20.68
20191127,龜山,2507,6.94,31.93
20191127,臨海,10303,6.69,32.93
20191127,觀音,3540,7.22,25.67
20191128,土城,4871,6.54,23.46
20191128,大甲幼獅,9579,7.33,21.84
20191128,大武崙,1321,6.98,21.03
20191128,大社,7459,6.82,30.81
20191128,大發,9343,7.71,32.60
20191128,大園,4279,6.93,23.63
20191128,中壢,3510,6.98,26.93
20191128,內埔,2466,7.22,26.84
20191128,斗六,2677,7.33,26.68
20191128,台中,1622,7.34,23.67
20191128,台南科技,6915,6.81,25.69
20191128,平鎮,2321,7.05,27.06
20191128,民雄,4829,7.21,25.58
20191128,永安,7019,6.85,26.96
20191128,永康,2479,7.34,29.13
20191128,全興,2137,7.40,27.70
20191128,安平,1375,7.63,26.81
20191128,竹圍子,4438,7.05,27.40
20191128,官田,4658,6.98,25.67
20191128,林園,8833,7.65,33.17
20191128,芳苑,2997,7.46,28.39
20191128,南崗,5332,6.57,27.16
20191128,屏南,5876,7.43,29.33
20191128,桃園幼獅,3120,7.02,21.03
20191128,雲林科技,1277,3.39,14.67
20191128,新北,800,6.93,22.78
20191128,新竹,2204,6.74,25.04
20191128,新營,5720,7.09,28.81
20191128,嘉太,8184,6.81,24.98
20191128,彰濱鹿港,4633,7.37,24.08
20191128,彰濱線西,6128,7.82,24.87
20191128,龍德,2269,7.53,19.81
20191128,龜山,2696,6.91,32.48
20191128,臨海,9756,6.92,32.77
20191128,觀音,3369,7.18,24.79
20191129,土城,4453,6.48,22.96
20191129,大甲幼獅,9707,7.52,19.43
20191129,大武崙,1303,6.99,20.52
20191129,大社,7549,6.84,29.97
20191129,大發,10284,7.52,32.59
20191129,大園,4190,6.76,22.88
20191129,中壢,3575,6.98,26.86
20191129,內埔,2068,7.18,25.69
20191129,斗六,2629,7.37,26.22
20191129,台中,1703,7.44,23.51
20191129,台南科技,6887,6.92,25.40
20191129,平鎮,2382,6.96,25.82
20191129,民雄,4821,7.18,25.91
20191129,永安,7302,6.87,27.91
20191129,永康,2302,7.41,28.74
20191129,全興,2031,7.26,27.38
20191129,安平,1477,7.63,26.48
20191129,竹圍子,4338,7.05,26.72
20191129,官田,4780,6.90,24.98
20191129,林園,9081,7.60,32.47
20191129,芳苑,3049,7.99,27.73
20191129,南崗,5301,6.61,26.75
20191129,屏南,6581,7.02,28.92
20191129,桃園幼獅,2858,7.14,19.93
20191129,雲林科技,1215,3.37,14.46
20191129,新北,897,6.91,22.79
20191129,新竹,4457,7.00,24.10
20191129,新營,5684,6.95,28.56
20191129,嘉太,6845,6.62,24.88
20191129,彰濱鹿港,4607,7.41,23.26
20191129,彰濱線西,6002,7.86,24.13
20191129,龍德,2272,7.63,19.93
20191129,龜山,2914,6.90,32.94
20191129,臨海,9506,6.86,32.66
20191129,觀音,3321,7.17,24.57
20191130,土城,4790,6.58,22.05
20191130,大甲幼獅,9656,7.49,22.03
20191130,大武崙,1764,6.93,20.71
20191130,大社,7264,6.80,30.19
20191130,大發,10332,7.51,32.47
20191130,大園,4172,6.73,24.19
20191130,中壢,3497,7.29,27.17
20191130,內埔,2439,7.26,26.04
20191130,斗六,2583,7.45,25.98
20191130,台中,1719,7.41,23.83
20191130,台南科技,6951,7.03,25.36
20191130,平鎮,2302,6.87,25.69
20191130,民雄,4802,7.19,30.50
20191130,永安,6851,6.68,27.51
20191130,永康,2365,7.36,28.60
20191130,全興,2039,7.02,28.10
20191130,安平,1536,7.64,26.42
20191130,竹圍子,4310,7.04,26.76
20191130,官田,4662,6.78,24.62
20191130,林園,7900,7.57,31.78
20191130,芳苑,3032,7.47,27.67
20191130,南崗,5265,6.60,26.57
20191130,屏南,6972,6.41,28.65
20191130,桃園幼獅,3130,7.31,20.43
20191130,雲林科技,1169,3.39,14.37
20191130,新北,826,6.90,23.08
20191130,新竹,4839,6.92,25.07
20191130,新營,5640,6.96,28.47
20191130,嘉太,6024,6.80,27.07
20191130,彰濱鹿港,4561,7.42,23.69
20191130,彰濱線西,5752,7.80,25.10
20191130,龍德,2256,7.66,20.58
20191130,龜山,2912,6.80,33.29
20191130,臨海,10059,6.53,32.39
20191130,觀音,3158,7.14,25.13
20191201,土城,3845,6.77,22.57
20191201,大甲幼獅,9687,7.42,23.20
20191201,大武崙,1778,6.98,20.83
20191201,大社,7513,6.75,30.17
20191201,大發,10403,7.45,32.70
20191201,大園,4345,6.65,24.56
20191201,中壢,3597,7.23,27.14
20191201,內埔,2362,7.29,26.19
20191201,斗六,2595,7.50,25.89
20191201,台中,1704,7.33,24.03
20191201,台南科技,7149,6.84,25.39
20191201,平鎮,2612,6.84,26.21
20191201,民雄,4974,7.15,30.51
20191201,永安,7212,7.14,27.46
20191201,永康,2487,7.42,28.21
20191201,全興,2040,7.51,28.07
20191201,安平,1553,7.70,26.25
20191201,竹圍子,4289,7.04,26.88
20191201,官田,4625,6.65,24.73
20191201,林園,7797,7.58,31.87
20191201,芳苑,2856,7.33,27.00
20191201,南崗,5378,6.61,26.72
20191201,屏南,6729,6.73,28.63
20191201,桃園幼獅,3695,7.27,21.58
20191201,雲林科技,1238,3.43,14.50
20191201,新北,726,6.76,23.03
20191201,新竹,4980,6.61,25.79
20191201,新營,5570,7.03,28.52
20191201,嘉太,9059,6.73,26.46
20191201,彰濱鹿港,4687,7.37,24.38
20191201,彰濱線西,5879,7.76,25.80
20191201,龍德,2166,7.67,21.79
20191201,龜山,2689,6.84,33.66
20191201,臨海,10385,6.98,32.24
20191201,觀音,2941,7.12,24.48
20191202,土城,4746,6.52,21.17
20191202,大甲幼獅,9697,7.58,20.48
20191202,大武崙,1605,7.07,20.33
20191202,大社,7329,6.73,29.92
20191202,大發,10308,7.83,32.46
20191202,大園,4597,6.58,22.71
20191202,中壢,3440,7.18,25.22
20191202,內埔,2154,7.21,26.16
20191202,斗六,2652,7.48,24.97
20191202,台中,1641,7.38,22.07
20191202,台南科技,7358,6.53,24.65
20191202,平鎮,2508,6.79,25.71
20191202,民雄,5032,7.00,29.38
20191202,永安,9042,8.01,26.33
20191202,永康,2206,7.49,26.93
20191202,全興,2277,7.46,26.37
20191202,安平,1550,7.75,25.62
20191202,竹圍子,4249,7.05,26.80
20191202,官田,4563,6.46,23.82
20191202,林園,7750,7.56,31.06
20191202,芳苑,2847,7.03,25.32
20191202,南崗,5414,6.61,27.03
20191202,屏南,6397,6.73,28.49
20191202,桃園幼獅,3494,7.11,20.68
20191202,雲林科技,1196,3.44,14.48
20191202,新北,674,6.71,21.88
20191202,新竹,4838,6.78,24.86
20191202,新營,5507,7.14,27.61
20191202,嘉太,8142,6.76,24.57
20191202,彰濱鹿港,5170,7.14,23.42
20191202,彰濱線西,6206,7.82,24.80
20191202,龍德,2024,7.90,19.88
20191202,龜山,2561,6.82,32.58
20191202,臨海,10415,6.64,32.05
20191202,觀音,3081,7.03,22.98
20191203,土城,4568,6.32,22.45
20191203,大甲幼獅,9180,7.46,18.75
20191203,大武崙,1373,7.07,19.84
20191203,大社,7292,6.80,29.34
20191203,大發,9805,7.97,31.99
20191203,大園,4690,6.67,21.57
20191203,中壢,3223,7.13,24.89
20191203,內埔,2082,7.12,26.65
20191203,斗六,2717,7.40,24.35
20191203,台中,1598,7.50,21.15
20191203,台南科技,7566,6.54,23.75
20191203,平鎮,2278,6.94,24.48
20191203,民雄,4999,6.89,29.11
20191203,永安,9291,7.13,26.77
20191203,永康,2197,7.32,26.18
20191203,全興,2269,7.17,24.50
20191203,安平,1511,7.75,24.85
20191203,竹圍子,4209,7.08,26.25
20191203,官田,4537,6.42,22.65
20191203,林園,8347,7.62,30.01
20191203,芳苑,2792,7.27,24.12
20191203,南崗,5334,6.50,27.44
20191203,屏南,5718,6.56,27.53
20191203,桃園幼獅,3108,7.19,17.99
20191203,雲林科技,1284,3.50,14.01
20191203,新北,829,6.96,20.91
20191203,新竹,3475,6.89,23.49
20191203,新營,5421,7.22,26.55
20191203,嘉太,6885,6.90,21.37
20191203,彰濱鹿港,5340,7.00,21.90
20191203,彰濱線西,6066,7.81,22.96
20191203,龍德,1840,7.62,16.09
20191203,龜山,2534,6.73,31.41
20191203,臨海,10546,6.82,31.90
20191203,觀音,3485,7.02,23.38
20191204,土城,4431,6.40,25.85
20191204,大甲幼獅,8803,7.26,20.55
20191204,大武崙,1411,7.06,19.30
20191204,大社,6967,6.94,28.61
20191204,大發,9340,8.07,31.43
20191204,大園,4517,6.71,22.38
20191204,中壢,3267,7.11,25.07
20191204,內埔,2088,7.10,27.20
20191204,斗六,2785,7.38,24.36
20191204,台中,1628,7.49,20.50
20191204,台南科技,7436,6.82,23.58
20191204,平鎮,1912,6.84,23.80
20191204,民雄,4997,6.89,28.97
20191204,永安,8908,7.26,24.31
20191204,永康,1892,7.40,26.58
20191204,全興,2161,6.98,24.69
20191204,安平,1462,7.67,24.45
20191204,竹圍子,4159,7.04,25.82
20191204,官田,4745,6.60,22.53
20191204,林園,8557,7.54,29.64
20191204,芳苑,2604,7.45,25.23
20191204,南崗,5237,6.45,26.95
20191204,屏南,5703,6.39,27.31
20191204,桃園幼獅,3507,7.45,17.49
20191204,雲林科技,1309,3.58,13.96
20191204,新北,914,7.20,20.76
20191204,新竹,3882,7.00,23.22
20191204,新營,5398,7.09,25.77
20191204,嘉太,6804,7.06,22.75
20191204,彰濱鹿港,5188,7.05,21.71
20191204,彰濱線西,5950,7.84,22.83
20191204,龍德,2220,7.62,19.11
20191204,龜山,2625,6.79,31.16
20191204,臨海,10323,6.55,31.52
20191204,觀音,3484,7.06,23.63
20191205,土城,4091,6.54,23.21
20191205,大甲幼獅,8666,7.22,17.38
20191205,大武崙,1654,7.09,18.88
20191205,大社,7145,7.20,27.80
20191205,大發,9214,8.05,30.98
20191205,大園,4579,6.60,20.73
20191205,中壢,3078,7.07,25.01
20191205,內埔,2299,7.08,26.63
20191205,斗六,2418,7.33,23.69
20191205,台中,1648,7.44,16.91
20191205,台南科技,7179,6.84,22.98
20191205,平鎮,1736,6.70,24.09
20191205,民雄,4745,6.89,28.70
20191205,永安,8506,7.21,23.86
20191205,永康,2360,7.26,26.40
20191205,全興,2120,7.52,24.70
20191205,安平,1433,7.62,23.91
20191205,竹圍子,4062,7.03,24.92
20191205,官田,4551,6.92,22.40
20191205,林園,8086,7.58,29.49
20191205,芳苑,2639,7.93,25.20
20191205,南崗,5089,6.47,26.69
20191205,屏南,5647,6.40,26.74
20191205,桃園幼獅,3253,7.50,17.97
20191205,雲林科技,2356,6.97,27.12
20191205,新北,984,7.09,20.92
20191205,新竹,2835,7.00,23.06
20191205,新營,5429,6.97,25.39
20191205,嘉太,6337,7.07,20.72
20191205,彰濱鹿港,4794,7.08,21.77
20191205,彰濱線西,5513,7.73,21.99
20191205,龍德,2493,7.40,20.55
20191205,龜山,2693,6.94,31.21
20191205,臨海,9926,7.08,30.74
20191205,觀音,3509,7.01,22.15
20191206,土城,3386,6.46,22.98
20191206,大甲幼獅,8162,7.26,13.93
20191206,大武崙,1433,7.08,17.57
20191206,大社,6997,7.32,27.81
20191206,大發,9112,8.03,30.58
20191206,大園,4517,6.49,19.54
20191206,中壢,2639,6.89,23.54
20191206,內埔,2526,7.29,19.39
20191206,斗六,2391,7.34,23.31
20191206,台中,1617,7.35,16.79
20191206,台南科技,7038,6.85,22.40
20191206,平鎮,1447,6.63,23.65
20191206,民雄,4820,6.84,27.88
20191206,永安,7857,7.25,21.60
20191206,永康,2396,7.23,25.29
20191206,全興,1973,7.30,24.27
20191206,安平,1419,7.49,23.60
20191206,竹圍子,3905,7.01,23.46
20191206,官田,4456,7.02,22.49
20191206,林園,7996,7.54,29.21
20191206,芳苑,2643,7.44,24.53
20191206,南崗,4697,6.50,26.37
20191206,屏南,6384,6.23,26.13
20191206,桃園幼獅,1943,7.37,18.06
20191206,雲林科技,2399,6.94,26.51
20191206,新北,985,6.86,20.22
20191206,新竹,3229,6.37,22.07
20191206,新營,5526,6.99,25.27
20191206,嘉太,7090,6.94,21.74
20191206,彰濱鹿港,4518,7.26,21.60
20191206,彰濱線西,5579,7.66,21.89
20191206,龍德,2038,7.35,18.78
20191206,龜山,2534,7.34,29.57
20191206,臨海,9758,6.83,29.97
20191206,觀音,3070,7.01,21.14
20191207,土城,3886,6.47,18.13
20191207,大甲幼獅,8121,7.36,14.02
20191207,大武崙,1043,6.92,16.65
20191207,大社,6761,7.37,27.74
20191207,大發,9300,7.43,30.28
20191207,大園,4439,6.50,18.59
20191207,中壢,2296,6.87,23.19
20191207,內埔,2535,7.45,18.39
20191207,斗六,2346,7.38,22.86
20191207,台中,1512,7.44,17.96
20191207,台南科技,6901,6.96,21.98
20191207,平鎮,1303,6.57,23.66
20191207,民雄,4574,6.82,27.37
20191207,永安,7714,7.18,18.28
20191207,永康,2470,7.47,24.53
20191207,全興,1928,7.02,23.91
20191207,安平,1349,7.45,23.10
20191207,竹圍子,3874,6.98,23.39
20191207,官田,4497,6.97,22.33
20191207,林園,7942,7.53,29.04
20191207,芳苑,2716,8.29,23.31
20191207,南崗,4094,6.51,25.83
20191207,屏南,6708,6.27,25.94
20191207,桃園幼獅,1546,7.24,17.61
20191207,雲林科技,2506,6.91,26.03
20191207,新北,985,6.68,19.52
20191207,新竹,3240,6.52,22.80
20191207,新營,5376,7.03,24.29
20191207,嘉太,7577,6.93,21.41
20191207,彰濱鹿港,4377,7.47,21.08
20191207,彰濱線西,5320,7.71,21.28
20191207,龍德,2249,7.64,16.23
20191207,龜山,2406,7.23,29.99
20191207,臨海,9359,6.85,29.25
20191207,觀音,2971,6.95,20.91
20191208,土城,3795,6.66,17.14
20191208,大甲幼獅,8010,7.27,15.87
20191208,大武崙,1178,6.86,16.87
20191208,大社,6468,7.36,27.78
20191208,大發,10000,7.48,30.51
20191208,大園,4323,6.57,20.79
20191208,中壢,2844,6.83,23.45
20191208,內埔,2521,7.39,22.10
20191208,斗六,2355,7.38,22.62
20191208,台中,1476,7.46,18.32
20191208,台南科技,6897,6.96,22.09
20191208,平鎮,1351,6.69,22.95
20191208,民雄,4990,6.90,27.45
20191208,永安,8449,6.92,21.43
20191208,永康,2515,7.58,24.16
20191208,全興,1916,7.54,22.88
20191208,安平,1286,7.49,22.29
20191208,竹圍子,3884,6.97,23.59
20191208,官田,4626,6.88,21.79
20191208,林園,8188,7.47,29.64
20191208,芳苑,2714,7.40,22.64
20191208,南崗,4207,6.54,25.65
20191208,屏南,6449,6.09,25.72
20191208,桃園幼獅,2154,7.32,17.25
20191208,雲林科技,2791,6.81,26.10
20191208,新北,985,6.71,19.79
20191208,新竹,1968,6.84,22.91
20191208,新營,5193,7.13,25.59
20191208,嘉太,7955,6.82,22.44
20191208,彰濱鹿港,4358,7.71,20.94
20191208,彰濱線西,5430,7.56,21.33
20191208,龍德,1853,7.70,15.94
20191208,龜山,2330,7.07,30.17
20191208,臨海,9159,6.83,28.85
20191208,觀音,3036,6.97,20.82
20191209,土城,3357,6.41,20.02
20191209,大甲幼獅,7972,7.52,16.83
20191209,大武崙,1682,6.95,18.11
20191209,大社,6533,7.28,27.94
20191209,大發,9957,8.11,30.44
20191209,大園,3973,5.91,19.26
20191209,中壢,3226,6.98,23.37
20191209,內埔,2321,7.23,25.81
20191209,斗六,2409,7.36,21.85
20191209,台中,1462,7.52,19.11
20191209,台南科技,6981,6.72,22.60
20191209,平鎮,1409,6.73,22.67
20191209,民雄,5074,6.77,25.94
20191209,永安,9602,7.10,25.40
20191209,永康,2356,7.61,23.51
20191209,全興,2025,7.04,22.64
20191209,安平,1246,7.55,22.34
20191209,竹圍子,3988,7.09,23.74
20191209,官田,4424,6.76,21.68
20191209,林園,7907,7.62,29.99
20191209,芳苑,2611,6.92,22.55
20191209,南崗,4088,6.59,25.37
20191209,屏南,6051,6.56,25.77
20191209,桃園幼獅,2308,7.04,17.64
20191209,雲林科技,3095,6.57,26.18
20191209,新北,985,6.82,20.05
20191209,新竹,4193,6.92,23.12
20191209,新營,4904,7.15,25.63
20191209,嘉太,8679,6.81,22.90
20191209,彰濱鹿港,4481,7.76,21.05
20191209,彰濱線西,5841,7.58,22.19
20191209,龍德,1828,7.74,16.90
20191209,龜山,2485,7.00,30.02
20191209,臨海,9804,6.74,28.83
20191209,觀音,3244,7.11,22.02
20191210,土城,4037,6.55,25.45
20191210,大甲幼獅,8004,7.43,19.71
20191210,大武崙,1656,6.75,19.16
20191210,大社,6921,7.34,28.10
20191210,大發,9185,7.98,30.13
20191210,大園,4323,6.61,22.56
20191210,中壢,3144,7.20,24.55
20191210,內埔,2151,7.13,25.93
20191210,斗六,2524,7.29,22.07
20191210,台中,1411,7.49,19.21
20191210,台南科技,6876,6.56,23.43
20191210,平鎮,1559,6.56,23.69
20191210,民雄,5156,6.83,28.27
20191210,永安,8877,7.15,25.59
20191210,永康,2383,7.48,24.11
20191210,全興,2187,6.98,24.49
